Time Bucket (America/Chicago),Casa 7-Mains_A (kWatts)
01/13/2023 09:15:00,0.0000
01/13/2023 09:30:00,0.0000
01/13/2023 09:45:00,0.0000
01/13/2023 10:00:00,0.0001
01/13/2023 10:15:00,0.0000
01/13/2023 10:30:00,0.0000
01/13/2023 10:45:00,0.0000
01/13/2023 11:00:00,0.0000
01/13/2023 11:15:00,0.0000
01/13/2023 11:30:00,0.0000
01/13/2023 11:45:00,0.0000
01/13/2023 12:00:00,0.0000
01/13/2023 12:15:00,0.0000
01/13/2023 12:30:00,0.0000
01/13/2023 12:45:00,0.0000
01/13/2023 13:00:00,0.0000
01/13/2023 13:15:00,0.0000
01/13/2023 13:30:00,0.0000
01/13/2023 13:45:00,0.0000
01/13/2023 14:00:00,0.0000
01/13/2023 14:15:00,0.0001
01/13/2023 14:30:00,0.0000
01/13/2023 14:45:00,0.0000
01/13/2023 15:00:00,0.0000
01/13/2023 15:15:00,0.0000
01/13/2023 15:30:00,0.0000
01/13/2023 15:45:00,0.0000
01/13/2023 16:00:00,0.0000
01/13/2023 16:15:00,0.0000
01/13/2023 16:30:00,0.0001
01/13/2023 16:45:00,0.0000
01/13/2023 17:00:00,0.0000
01/13/2023 17:15:00,0.0000
01/13/2023 17:30:00,0.0001
01/13/2023 17:45:00,0.0000
01/13/2023 18:00:00,0.0009
01/13/2023 18:15:00,0.0014
01/13/2023 18:30:00,0.0004
01/13/2023 18:45:00,0.0001
01/13/2023 19:00:00,0.0000
01/13/2023 19:15:00,0.0000
01/13/2023 19:30:00,0.0000
01/13/2023 19:45:00,0.0001
01/13/2023 20:00:00,0.0000
01/13/2023 20:15:00,0.0000
01/13/2023 20:30:00,0.0000
01/13/2023 20:45:00,0.0000
01/13/2023 21:00:00,0.0001
01/13/2023 21:15:00,0.0000
01/13/2023 21:30:00,0.0000
01/13/2023 21:45:00,0.0000
01/13/2023 22:00:00,0.0001
01/13/2023 22:15:00,0.0068
01/13/2023 22:30:00,0.0373
01/13/2023 22:45:00,0.0189
01/13/2023 23:00:00,0.0371
01/13/2023 23:15:00,0.0406
01/13/2023 23:30:00,0.0383
01/13/2023 23:45:00,0.0269
01/14/2023 00:00:00,0.0279
01/14/2023 00:15:00,0.0185
01/14/2023 00:30:00,0.0191
01/14/2023 00:45:00,0.0171
01/14/2023 01:00:00,0.0141
01/14/2023 01:15:00,0.0089
01/14/2023 01:30:00,0.0030
01/14/2023 01:45:00,0.0000
01/14/2023 02:00:00,0.0000
01/14/2023 02:15:00,0.0000
01/14/2023 02:30:00,0.0000
01/14/2023 02:45:00,0.0000
01/14/2023 03:00:00,0.0000
01/14/2023 03:15:00,0.0000
01/14/2023 03:30:00,0.0000
01/14/2023 03:45:00,0.0000
01/14/2023 04:00:00,0.0000
01/14/2023 04:15:00,0.0002
01/14/2023 04:30:00,0.0006
01/14/2023 04:45:00,0.0002
01/14/2023 05:00:00,0.0000
01/14/2023 05:15:00,0.0000
01/14/2023 05:30:00,0.0000
01/14/2023 05:45:00,0.0000
01/14/2023 06:00:00,0.0000
01/14/2023 06:15:00,0.0000
01/14/2023 06:30:00,0.0001
01/14/2023 06:45:00,0.0000
01/14/2023 07:00:00,0.0000
01/14/2023 07:15:00,0.0005
01/14/2023 07:30:00,0.0001
01/14/2023 07:45:00,0.0002
01/14/2023 08:00:00,0.0033
01/14/2023 08:15:00,0.0172
01/14/2023 08:30:00,0.0051
01/14/2023 08:45:00,0.0008
01/14/2023 09:00:00,0.0002
01/14/2023 09:15:00,0.0000
01/14/2023 09:30:00,0.0002
01/14/2023 09:45:00,0.0010
01/14/2023 10:00:00,0.0003
01/14/2023 10:15:00,0.0001
01/14/2023 10:30:00,0.0002
01/14/2023 10:45:00,0.0000
01/14/2023 11:00:00,0.0000
01/14/2023 11:15:00,0.0012
01/14/2023 11:30:00,0.0001
01/14/2023 11:45:00,0.0030
01/14/2023 12:00:00,0.0000
01/14/2023 12:15:00,0.0037
01/14/2023 12:30:00,0.0091
01/14/2023 12:45:00,0.0104
01/14/2023 13:00:00,0.0065
01/14/2023 13:15:00,0.0036
01/14/2023 13:30:00,0.0000
01/14/2023 13:45:00,0.0000
01/14/2023 14:00:00,0.0000
01/14/2023 14:15:00,0.0000
01/14/2023 14:30:00,0.0000
01/14/2023 14:45:00,0.0000
01/14/2023 15:00:00,0.0000
01/14/2023 15:15:00,0.0004
01/14/2023 15:30:00,0.0000
01/14/2023 15:45:00,0.0000
01/14/2023 16:00:00,0.0000
01/14/2023 16:15:00,0.0000
01/14/2023 16:30:00,0.0000
01/14/2023 16:45:00,0.0001
01/14/2023 17:00:00,0.0000
01/14/2023 17:15:00,0.0000
01/14/2023 17:30:00,0.0000
01/14/2023 17:45:00,0.0000
01/14/2023 18:00:00,0.0001
01/14/2023 18:15:00,0.0000
01/14/2023 18:30:00,0.0000
01/14/2023 18:45:00,0.0000
01/14/2023 19:00:00,0.0000
01/14/2023 19:15:00,0.0001
01/14/2023 19:30:00,0.0000
01/14/2023 19:45:00,0.0000
01/14/2023 20:00:00,0.0000
01/14/2023 20:15:00,0.0000
01/14/2023 20:30:00,0.0001
01/14/2023 20:45:00,0.0001
01/14/2023 21:00:00,0.0012
01/14/2023 21:15:00,0.0031
01/14/2023 21:30:00,0.0012
01/14/2023 21:45:00,0.0001
01/14/2023 22:00:00,0.0000
01/14/2023 22:15:00,0.0000
01/14/2023 22:30:00,0.0051
01/14/2023 22:45:00,0.0240
01/14/2023 23:00:00,0.0328
01/14/2023 23:15:00,0.0657
01/14/2023 23:30:00,0.0605
01/14/2023 23:45:00,0.0588
01/15/2023 00:00:00,0.0576
01/15/2023 00:15:00,0.0532
01/15/2023 00:30:00,0.0507
01/15/2023 00:45:00,0.0458
01/15/2023 01:00:00,0.0057
01/15/2023 01:15:00,0.0150
01/15/2023 01:30:00,0.0000
01/15/2023 01:45:00,0.0000
01/15/2023 02:00:00,0.0000
01/15/2023 02:15:00,0.0000
01/15/2023 02:30:00,0.0010
01/15/2023 02:45:00,0.0001
01/15/2023 03:00:00,0.0000
01/15/2023 03:15:00,0.0000
01/15/2023 03:30:00,0.0000
01/15/2023 03:45:00,0.0001
01/15/2023 04:00:00,0.0001
01/15/2023 04:15:00,0.0000
01/15/2023 04:30:00,0.0000
01/15/2023 04:45:00,0.0000
01/15/2023 05:00:00,0.0001
01/15/2023 05:15:00,0.0001
01/15/2023 05:30:00,0.0000
01/15/2023 05:45:00,0.0000
01/15/2023 06:00:00,0.0000
01/15/2023 06:15:00,0.0290
01/15/2023 06:30:00,0.0436
01/15/2023 06:45:00,0.0033
01/15/2023 07:00:00,0.0000
01/15/2023 07:15:00,0.0001
01/15/2023 07:30:00,0.0001
01/15/2023 07:45:00,0.0000
01/15/2023 08:00:00,0.0000
01/15/2023 08:15:00,0.0000
01/15/2023 08:30:00,0.0002
01/15/2023 08:45:00,0.0002
01/15/2023 09:00:00,0.0000
01/15/2023 09:15:00,0.0000
01/15/2023 09:30:00,0.0030
01/15/2023 09:45:00,0.0029
01/15/2023 10:00:00,0.0073
01/15/2023 10:15:00,0.0000
01/15/2023 10:30:00,0.0004
01/15/2023 10:45:00,0.0007
01/15/2023 11:00:00,0.0000
01/15/2023 11:15:00,0.0000
01/15/2023 11:30:00,0.0000
01/15/2023 11:45:00,0.0009
01/15/2023 12:00:00,0.0002
01/15/2023 12:15:00,0.0000
01/15/2023 12:30:00,0.0000
01/15/2023 12:45:00,0.0004
01/15/2023 13:00:00,0.0026
01/15/2023 13:15:00,0.0042
01/15/2023 13:30:00,0.0004
01/15/2023 13:45:00,0.0000
01/15/2023 14:00:00,0.0030
01/15/2023 14:15:00,0.0041
01/15/2023 14:30:00,0.0021
01/15/2023 14:45:00,0.0000
01/15/2023 15:00:00,0.0001
01/15/2023 15:15:00,0.0004
01/15/2023 15:30:00,0.0000
01/15/2023 15:45:00,0.0002
01/15/2023 16:00:00,0.0000
01/15/2023 16:15:00,0.0000
01/15/2023 16:30:00,0.0001
01/15/2023 16:45:00,0.0001
01/15/2023 17:00:00,0.0000
01/15/2023 17:15:00,0.0000
01/15/2023 17:30:00,0.0001
01/15/2023 17:45:00,0.0001
01/15/2023 18:00:00,0.0006
01/15/2023 18:15:00,0.0020
01/15/2023 18:30:00,0.0017
01/15/2023 18:45:00,0.0001
01/15/2023 19:00:00,0.0001
01/15/2023 19:15:00,0.0000
01/15/2023 19:30:00,0.0052
01/15/2023 19:45:00,0.0080
01/15/2023 20:00:00,0.0266
01/15/2023 20:15:00,0.0699
01/15/2023 20:30:00,0.0819
01/15/2023 20:45:00,0.0865
01/15/2023 21:00:00,0.0909
01/15/2023 21:15:00,0.0890
01/15/2023 21:30:00,0.0753
01/15/2023 21:45:00,0.0390
01/15/2023 22:00:00,0.0229
01/15/2023 22:15:00,0.0132
01/15/2023 22:30:00,0.0073
01/15/2023 22:45:00,0.0017
01/15/2023 23:00:00,0.0001
01/15/2023 23:15:00,0.0000
01/15/2023 23:30:00,0.0000
01/15/2023 23:45:00,0.0000
01/16/2023 00:00:00,0.0000
01/16/2023 00:15:00,0.0000
01/16/2023 00:30:00,0.0000
01/16/2023 00:45:00,0.0000
01/16/2023 01:00:00,0.0000
01/16/2023 01:15:00,0.0001
01/16/2023 01:30:00,0.0000
01/16/2023 01:45:00,0.0000
01/16/2023 02:00:00,0.0000
01/16/2023 02:15:00,0.0001
01/16/2023 02:30:00,0.0000
01/16/2023 02:45:00,0.0000
01/16/2023 03:00:00,0.0000
01/16/2023 03:15:00,0.0000
01/16/2023 03:30:00,0.0000
01/16/2023 03:45:00,0.0000
01/16/2023 04:00:00,0.0000
01/16/2023 04:15:00,0.0000
01/16/2023 04:30:00,0.0000
01/16/2023 04:45:00,0.0000
01/16/2023 05:00:00,0.0001
01/16/2023 05:15:00,0.0000
01/16/2023 05:30:00,0.0000
01/16/2023 05:45:00,0.0024
01/16/2023 06:00:00,0.0037
01/16/2023 06:15:00,0.0219
01/16/2023 06:30:00,0.0396
01/16/2023 06:45:00,0.0011
01/16/2023 07:00:00,0.0095
01/16/2023 07:15:00,0.0157
01/16/2023 07:30:00,0.0231
01/16/2023 07:45:00,0.0504
01/16/2023 08:00:00,0.0528
01/16/2023 08:15:00,0.0542
01/16/2023 08:30:00,0.0541
01/16/2023 08:45:00,0.0513
01/16/2023 09:00:00,0.0155
01/16/2023 09:15:00,0.0000
01/16/2023 09:30:00,0.0000
01/16/2023 09:45:00,0.0017
01/16/2023 10:00:00,0.0532
01/16/2023 10:15:00,0.0544
01/16/2023 10:30:00,0.0535
01/16/2023 10:45:00,0.0511
01/16/2023 11:00:00,0.0528
01/16/2023 11:15:00,0.0536
01/16/2023 11:30:00,0.0525
01/16/2023 11:45:00,0.0509
01/16/2023 12:00:00,0.0490
01/16/2023 12:15:00,0.0490
01/16/2023 12:30:00,0.0511
01/16/2023 12:45:00,0.0510
01/16/2023 13:00:00,0.0531
01/16/2023 13:15:00,0.0539
01/16/2023 13:30:00,0.0525
01/16/2023 13:45:00,0.0507
01/16/2023 14:00:00,0.0534
01/16/2023 14:15:00,0.0530
01/16/2023 14:30:00,0.0442
01/16/2023 14:45:00,0.0002
01/16/2023 15:00:00,0.0002
01/16/2023 15:15:00,0.0013
01/16/2023 15:30:00,0.0001
01/16/2023 15:45:00,0.0039
01/16/2023 16:00:00,0.0562
01/16/2023 16:15:00,0.0504
01/16/2023 16:30:00,0.0506
01/16/2023 16:45:00,0.0538
01/16/2023 17:00:00,0.0527
01/16/2023 17:15:00,0.0526
01/16/2023 17:30:00,0.0533
01/16/2023 17:45:00,0.0420
01/16/2023 18:00:00,0.0001
01/16/2023 18:15:00,0.0000
01/16/2023 18:30:00,0.0000
01/16/2023 18:45:00,0.0001
01/16/2023 19:00:00,0.0000
01/16/2023 19:15:00,0.0000
01/16/2023 19:30:00,0.0000
01/16/2023 19:45:00,0.0001
01/16/2023 20:00:00,0.0001
01/16/2023 20:15:00,0.0138
01/16/2023 20:30:00,0.0182
01/16/2023 20:45:00,0.0164
01/16/2023 21:00:00,0.0259
01/16/2023 21:15:00,0.0434
01/16/2023 21:30:00,0.0502
01/16/2023 21:45:00,0.0417
01/16/2023 22:00:00,0.0317
01/16/2023 22:15:00,0.0196
01/16/2023 22:30:00,0.0296
01/16/2023 22:45:00,0.0447
01/16/2023 23:00:00,0.0286
01/16/2023 23:15:00,0.0164
01/16/2023 23:30:00,0.0171
01/16/2023 23:45:00,0.0203
01/17/2023 00:00:00,0.0178
01/17/2023 00:15:00,0.0032
01/17/2023 00:30:00,0.0177
01/17/2023 00:45:00,0.0183
01/17/2023 01:00:00,0.0168
01/17/2023 01:15:00,0.0018
01/17/2023 01:30:00,0.0000
01/17/2023 01:45:00,0.0001
01/17/2023 02:00:00,0.0000
01/17/2023 02:15:00,0.0000
01/17/2023 02:30:00,0.0001
01/17/2023 02:45:00,0.0001
01/17/2023 03:00:00,0.0000
01/17/2023 03:15:00,0.0000
01/17/2023 03:30:00,0.0005
01/17/2023 03:45:00,0.0001
01/17/2023 04:00:00,0.0005
01/17/2023 04:15:00,0.0030
01/17/2023 04:30:00,0.0014
01/17/2023 04:45:00,0.0001
01/17/2023 05:00:00,0.0001
01/17/2023 05:15:00,0.0000
01/17/2023 05:30:00,0.0000
01/17/2023 05:45:00,0.0001
01/17/2023 06:00:00,0.0064
01/17/2023 06:15:00,0.0087
01/17/2023 06:30:00,0.0036
01/17/2023 06:45:00,0.0011
01/17/2023 07:00:00,0.0071
01/17/2023 07:15:00,0.0186
01/17/2023 07:30:00,0.0174
01/17/2023 07:45:00,0.0169
01/17/2023 08:00:00,0.0186
01/17/2023 08:15:00,0.0185
01/17/2023 08:30:00,0.0160
01/17/2023 08:45:00,0.0178
01/17/2023 09:00:00,0.0189
01/17/2023 09:15:00,0.0179
01/17/2023 09:30:00,0.0165
01/17/2023 09:45:00,0.0186
01/17/2023 10:00:00,0.0186
01/17/2023 10:15:00,0.0165
01/17/2023 10:30:00,0.0172
01/17/2023 10:45:00,0.0188
01/17/2023 11:00:00,0.0080
01/17/2023 11:15:00,0.0000
01/17/2023 11:30:00,0.0000
01/17/2023 11:45:00,0.0000
01/17/2023 12:00:00,0.0001
01/17/2023 12:15:00,0.0001
01/17/2023 12:30:00,0.0000
01/17/2023 12:45:00,0.0005
01/17/2023 13:00:00,0.0136
01/17/2023 13:15:00,0.0000
01/17/2023 13:30:00,0.0000
01/17/2023 13:45:00,0.0002
01/17/2023 14:00:00,0.0001
01/17/2023 14:15:00,0.0002
01/17/2023 14:30:00,0.0007
01/17/2023 14:45:00,0.0008
01/17/2023 15:00:00,0.0014
01/17/2023 15:15:00,0.0002
01/17/2023 15:30:00,0.0000
01/17/2023 15:45:00,0.0000
01/17/2023 16:00:00,0.0001
01/17/2023 16:15:00,0.0001
01/17/2023 16:30:00,0.0000
01/17/2023 16:45:00,0.0005
01/17/2023 17:00:00,0.0001
01/17/2023 17:15:00,0.0000
01/17/2023 17:30:00,0.0000
01/17/2023 17:45:00,0.0000
01/17/2023 18:00:00,0.0000
01/17/2023 18:15:00,0.0002
01/17/2023 18:30:00,0.0001
01/17/2023 18:45:00,0.0001
01/17/2023 19:00:00,0.0002
01/17/2023 19:15:00,0.0161
01/17/2023 19:30:00,0.0270
01/17/2023 19:45:00,0.0250
01/17/2023 20:00:00,0.0222
01/17/2023 20:15:00,0.0214
01/17/2023 20:30:00,0.0343
01/17/2023 20:45:00,0.0233
01/17/2023 21:00:00,0.0306
01/17/2023 21:15:00,0.0277
01/17/2023 21:30:00,0.0332
01/17/2023 21:45:00,0.0312
01/17/2023 22:00:00,0.0165
01/17/2023 22:15:00,0.0199
01/17/2023 22:30:00,0.0229
01/17/2023 22:45:00,0.0187
01/17/2023 23:00:00,0.0308
01/17/2023 23:15:00,0.0302
01/17/2023 23:30:00,0.0399
01/17/2023 23:45:00,0.0241
01/18/2023 00:00:00,0.0176
01/18/2023 00:15:00,0.0216
01/18/2023 00:30:00,0.0010
01/18/2023 00:45:00,0.0000
01/18/2023 01:00:00,0.0000
01/18/2023 01:15:00,0.0000
01/18/2023 01:30:00,0.0000
01/18/2023 01:45:00,0.0000
01/18/2023 02:00:00,0.0000
01/18/2023 02:15:00,0.0000
01/18/2023 02:30:00,0.0000
01/18/2023 02:45:00,0.0000
01/18/2023 03:00:00,0.0000
01/18/2023 03:15:00,0.0000
01/18/2023 03:30:00,0.0000
01/18/2023 03:45:00,0.0000
01/18/2023 04:00:00,0.0000
01/18/2023 04:15:00,0.0000
01/18/2023 04:30:00,0.0001
01/18/2023 04:45:00,0.0000
01/18/2023 05:00:00,0.0000
01/18/2023 05:15:00,0.0007
01/18/2023 05:30:00,0.0010
01/18/2023 05:45:00,0.0001
01/18/2023 06:00:00,0.0022
01/18/2023 06:15:00,0.0091
01/18/2023 06:30:00,0.0228
01/18/2023 06:45:00,0.0190
01/18/2023 07:00:00,0.0006
01/18/2023 07:15:00,0.0008
01/18/2023 07:30:00,0.0001
01/18/2023 07:45:00,0.0013
01/18/2023 08:00:00,0.0002
01/18/2023 08:15:00,0.0001
01/18/2023 08:30:00,0.0001
01/18/2023 08:45:00,0.0001
01/18/2023 09:00:00,0.0000
01/18/2023 09:15:00,0.0025
01/18/2023 09:30:00,0.0053
01/18/2023 09:45:00,0.0002
01/18/2023 10:00:00,0.0001
01/18/2023 10:15:00,0.0001
01/18/2023 10:30:00,0.0001
01/18/2023 10:45:00,0.0000
01/18/2023 11:00:00,0.0001
01/18/2023 11:15:00,0.0001
01/18/2023 11:30:00,0.0000
01/18/2023 11:45:00,0.0000
01/18/2023 12:00:00,0.0000
01/18/2023 12:15:00,0.0000
01/18/2023 12:30:00,0.0000
01/18/2023 12:45:00,0.0005
01/18/2023 13:00:00,0.0009
01/18/2023 13:15:00,0.0001
01/18/2023 13:30:00,0.0000
01/18/2023 13:45:00,0.0000
01/18/2023 14:00:00,0.0000
01/18/2023 14:15:00,0.0001
01/18/2023 14:30:00,0.0000
01/18/2023 14:45:00,0.0000
01/18/2023 15:00:00,0.0006
01/18/2023 15:15:00,0.0003
01/18/2023 15:30:00,0.0022
01/18/2023 15:45:00,0.0002
01/18/2023 16:00:00,0.0000
01/18/2023 16:15:00,0.0000
01/18/2023 16:30:00,0.0000
01/18/2023 16:45:00,0.0005
01/18/2023 17:00:00,0.0024
01/18/2023 17:15:00,0.0000
01/18/2023 17:30:00,0.0001
01/18/2023 17:45:00,0.0001
01/18/2023 18:00:00,0.0000
01/18/2023 18:15:00,0.0000
01/18/2023 18:30:00,0.0000
01/18/2023 18:45:00,0.0000
01/18/2023 19:00:00,0.0001
01/18/2023 19:15:00,0.0000
01/18/2023 19:30:00,0.0000
01/18/2023 19:45:00,0.0026
01/18/2023 20:00:00,0.0007
01/18/2023 20:15:00,0.0305
01/18/2023 20:30:00,0.0216
01/18/2023 20:45:00,0.0188
01/18/2023 21:00:00,0.0111
01/18/2023 21:15:00,0.0262
01/18/2023 21:30:00,0.0202
01/18/2023 21:45:00,0.0381
01/18/2023 22:00:00,0.0562
01/18/2023 22:15:00,0.0556
01/18/2023 22:30:00,0.0426
01/18/2023 22:45:00,0.0392
01/18/2023 23:00:00,0.0258
01/18/2023 23:15:00,0.0226
01/18/2023 23:30:00,0.0098
01/18/2023 23:45:00,0.0063
01/19/2023 00:00:00,0.0003
01/19/2023 00:15:00,0.0000
01/19/2023 00:30:00,0.0014
01/19/2023 00:45:00,0.0000
01/19/2023 01:00:00,0.0000
01/19/2023 01:15:00,0.0000
01/19/2023 01:30:00,0.0000
01/19/2023 01:45:00,0.0015
01/19/2023 02:00:00,0.0016
01/19/2023 02:15:00,0.0002
01/19/2023 02:30:00,0.0001
01/19/2023 02:45:00,0.0000
01/19/2023 03:00:00,0.0000
01/19/2023 03:15:00,0.0000
01/19/2023 03:30:00,0.0001
01/19/2023 03:45:00,0.0000
01/19/2023 04:00:00,0.0000
01/19/2023 04:15:00,0.0000
01/19/2023 04:30:00,0.0000
01/19/2023 04:45:00,0.0001
01/19/2023 05:00:00,0.0001
01/19/2023 05:15:00,0.0000
01/19/2023 05:30:00,0.0000
01/19/2023 05:45:00,0.0034
01/19/2023 06:00:00,0.0050
01/19/2023 06:15:00,0.0234
01/19/2023 06:30:00,0.0218
01/19/2023 06:45:00,0.0103
01/19/2023 07:00:00,0.0162
01/19/2023 07:15:00,0.0161
01/19/2023 07:30:00,0.0167
01/19/2023 07:45:00,0.0165
01/19/2023 08:00:00,0.0186
01/19/2023 08:15:00,0.0186
01/19/2023 08:30:00,0.0186
01/19/2023 08:45:00,0.0162
01/19/2023 09:00:00,0.0465
01/19/2023 09:15:00,0.0268
01/19/2023 09:30:00,0.0190
01/19/2023 09:45:00,0.0184
01/19/2023 10:00:00,0.0163
01/19/2023 10:15:00,0.0164
01/19/2023 10:30:00,0.0186
01/19/2023 10:45:00,0.0190
01/19/2023 11:00:00,0.0191
01/19/2023 11:15:00,0.0165
01/19/2023 11:30:00,0.0191
01/19/2023 11:45:00,0.0217
01/19/2023 12:00:00,0.0188
01/19/2023 12:15:00,0.0119
01/19/2023 12:30:00,0.0001
01/19/2023 12:45:00,0.0000
01/19/2023 13:00:00,0.0003
01/19/2023 13:15:00,0.0000
01/19/2023 13:30:00,0.0000
01/19/2023 13:45:00,0.0002
01/19/2023 14:00:00,0.0004
